Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description
https://southfront.mm.fcix.net/gimp/gimp/v0.99/old/v0.99.19/gimp-0.99.19.tar.bz2	-2	skip external			redir		6		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gtk/3.0/gtk+-3.0.11.sha256sums	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/users/amundson/glib-beos-snapshot-19990316.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/2.90/gtk+-2.90.7.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.11/glib-2.11.4.tar.gz.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/pango/1.14/win32/pango-1.14.5.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v2.6/glib-2.6.6.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/glib/2.17/glib-2.17.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gtk/patches/outdated/1998/gtk-tdukes-980617-0.patch.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/gtk/patches/gtk-ethgen-000119-0.patch.README~	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/python/v1.2/pygtk-0.6.11.README	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/patches/gtk-helmethead-010201-0.patch.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/glib/2.16/glib-2.16.2.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v2.6/gtk+-2.6.7.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/patches/outdated/1998/gtk-michael-980726-1.patch.README	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.2/gimp-2.2.7.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v2.6/windows/gimp-2.6.8-x64-setup.exe	-2	skip external			redir		5		1			00:00.000	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/?C=N&O=A	200	ok	text/html	1575	File Name		6		1	nginx/1.20.1		00:00.096		
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/?C=N&O=D	200	ok	text/html	1587	&nbsp;&darr;&nbsp;		6		2	nginx/1.20.1		00:00.107		
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/?C=S&O=A	200	ok	text/html	1587	File Size		6		1	nginx/1.20.1		00:00.114		
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/?C=S&O=D	200	ok	text/html	1587	&nbsp;&darr;&nbsp;		6		2	nginx/1.20.1		00:00.109		
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/?C=M&O=A	200	ok	text/html	1587	Date		6		2	nginx/1.20.1		00:00.097		
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/?C=M&O=D	200	ok	text/html	1587	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.118		
https://download.gimp.org/gimp/lgm/2014/day_4/065_GlitterGallery__Taking_the_designers_office_online/065_GlitterGallery__Taking_the_designers_office_online.ogv	200	ok	text/html		065_GlitterGallery__Taking_the_designers_office_..&gt;		6		1	nginx/1.20.1		00:00.107	utf-8	
https://southfront.mm.fcix.net/gimp/users/timj/gubi/devel/ChangeLog.htm	-2	skip external			redir		6		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/glib/2.31/glib-2.31.0.tar.xz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/v2.8/win32/dependencies/freetype-2.1.10.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/patches/unapplied/gtk-skunk-000628-0.patch.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/glib/2.18/glib-2.18.3.tar.gz.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gegl/0.4/gegl-0.4.2.tar.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.17/glib-2.17.0.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gtk/3.3/gtk+-3.3.18.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v1.0/v1.0.4/gimp-data-extras-1.0.0.tar.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.12/gtk+-2.12.3.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/perl/Gtk-0.3.tar.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v1.3/v1.3.2/README	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/v2.8/win32/atk-dev-1.10.1.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/video/v2.99/gimp-2-99-8-multi-layer-cloning-gleb.webm	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/patches/applied/gtk-dwheeler-000614-1.patch.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/glib/2.21/glib-2.21.2.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/glib/2.16/glib-2.16.2.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/2.19/gtk+-2.19.4.tar.bz2.sha1	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/patches/outdated/1998/gtk-draco-980423-0.patch.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gimp/v2.99/windows/gimp-2.99.10-setup.exe.torrent	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/glib/2.23/glib-2.23.0.tar.gz.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_1/004_The_Screenless_Office/?C=N&O=A	200	ok	text/html	1647	File Name		6		1	nginx/1.20.1		00:00.104		
https://download.gimp.org/gimp/lgm/2014/day_1/004_The_Screenless_Office/?C=N&O=D	200	ok	text/html	1659	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.171		
https://download.gimp.org/gimp/lgm/2014/day_1/004_The_Screenless_Office/?C=S&O=A	200	ok	text/html	1659	File Size		6		1	nginx/1.20.1		00:00.105		
https://download.gimp.org/gimp/lgm/2014/day_1/004_The_Screenless_Office/?C=M&O=D	200	ok	text/html	1659	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.103		
https://download.gimp.org/gimp/lgm/2014/day_1/004_The_Screenless_Office/004_The_Screenless_Office.ogv	200	ok	text/html		004_The_Screenless_Office.ogv		6		1	nginx/1.20.1		00:00.110	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_1/004_The_Screenless_Office/004_The_Screenless_Office.pdf	200	ok	text/html		004_The_Screenless_Office.pdf		6		1	nginx/1.20.1		00:00.121	utf-8	
https://paducahix.mm.fcix.net/gimp/beast/v0.5/testing/beast-0.5.2-rc1.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v2.8/win32/cairo-1.0.0.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/2.17/gtk+-2.17.2.tar.bz2.sha1	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/v2.10/win32/gtk+-dev-2.10.7.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v1.0/old/v1.0.0/README	-2	skip external			redir		6		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v1.2/patch-glib-1.2.0-1.2.1.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/glib/2.23/glib-2.23.5.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gimp/v2.10/osx/gimp-2.10.8-x86_64.dmg	-2	skip external			redir		6		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.12/win32/glib-2.12.12.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gimp/v2.2/gimp-2.2.10.tar.bz2.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/2.18/gtk+-2.18.4.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/users/timj/icon-4.html	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v1.0/old/v1.0.2/gimp-1.0.2.tar.bz2	-2	skip external			redir		6		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/3.2/gtk+-3.2.2.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/users/otaylor/kanjipad/kanjipad-1.2.1.tar.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/v2.8/win32/glib-2.8.2.zip.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/glib/2.12/glib-2.12.6.tar.gz.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v2.99/windows/gimp-2.99.14-setup.exe	-2	skip external			redir		5		1			00:00.000	utf-8	
https://download.gimp.org/gtk/v1.3/dependencies/old/?C=S&O=D	200	ok	text/html	1958	old/		6		4	nginx/1.20.1		00:00.135		
https://uvermont.mm.fcix.net/gimp/users/amundson/gimp_plugin_preview-0.21.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/glib/2.21/glib-2.21.5.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/pango/1.18/pango-1.18.3.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gegl/0.3/gegl-0.3.12.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.18/gtk+-2.18.8.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gtk/v2.8/win32/glib-dev-2.8.3.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/patches/gtk-helmethead-010201-0.patch.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/pango/1.12/win32/pango-1.12.3.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/v0.99/gtk+-0.99.8.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.12/win32/glib-dev-2.12.7.zip.md5	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/patches/outdated/gtk-rsteinke-001205-1.patch.README	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/patches/outdated/1998/gtk-matsu-980924-1.README	-2	skip external			redir		6		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/3.1/gtk+-3.1.2.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/plug-ins/v2.0/gap/gimp-gap-2.0.2.tar.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/python/v1.3/pygtk2-SNAP-20001214.tar.gz	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v0.99/gtk+-0.99.5.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v2.2/gtk+-2.2.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/contrib/gtkcombo.tar.gz.README	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v2.6/gtk+-2.6.5.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gimp/v2.6/windows/gimp-2.6.3-i686-setup-1.exe.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/2.90/gtk+-2.90.3.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.14/gtk+-2.14.2.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/gtk/2.21/gtk+-2.21.3.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_1/007_A_2012-2013_retrospective_of_the_G%27MIC_project/?C=N&O=A	200	ok	text/html	1852	File Name		6		1	nginx/1.20.1		00:00.098		
https://download.gimp.org/gimp/lgm/2014/day_1/007_A_2012-2013_retrospective_of_the_G%27MIC_project/?C=N&O=D	200	ok	text/html	1864	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.102		
https://download.gimp.org/gimp/lgm/2014/day_1/007_A_2012-2013_retrospective_of_the_G%27MIC_project/?C=S&O=A	200	ok	text/html	1864	File Size		6		1	nginx/1.20.1		00:00.120		
https://download.gimp.org/gimp/lgm/2014/day_1/007_A_2012-2013_retrospective_of_the_G%27MIC_project/?C=M&O=D	200	ok	text/html	1864	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.133		
https://download.gimp.org/gimp/lgm/2014/day_1/007_A_2012-2013_retrospective_of_the_G%27MIC_project/007_A_2012-2013_retrospective_of_the_G%27MIC_project.ogv	200	ok	text/html		007_A_2012-2013_retrospective_of_the_G'MIC_proje..&gt;		6		1	nginx/1.20.1		00:00.102	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_1/007_A_2012-2013_retrospective_of_the_G%27MIC_project/007_A_2012-2013_retrospective_of_the_G%27MIC_project.pdf	200	ok	text/html		007_A_2012-2013_retrospective_of_the_G'MIC_proje..&gt;		6		1	nginx/1.20.1		00:00.113	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.6/windows/gimp-2.6.9-i686-setup.exe	-2	skip external			redir		5		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.13/gtk+-2.13.3.tar.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/3.1/LATEST-3.1.92	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/patches/outdated/1998/gtk-randhol-980605-0.patch.gz	-2	skip external			redir		6		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/users/timj/filter.xcf	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v1.1/old/v1.1.2/tar-delta-1.1.1-1.1.2.xd	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/2.21/gtk+-2.21.2.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v1.3/v1.3.17/README	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/pango/1.12/win32/pango-dev-1.12.0.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_1/016_The_Multitoner__High_quality_grayscale_image_reproduction/?C=N&O=A	200	ok	text/html	1914	File Name		6		1	nginx/1.20.1		00:00.151		
https://download.gimp.org/gimp/lgm/2014/day_1/016_The_Multitoner__High_quality_grayscale_image_reproduction/?C=N&O=D	200	ok	text/html	1926	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.100		
https://download.gimp.org/gimp/lgm/2014/day_1/016_The_Multitoner__High_quality_grayscale_image_reproduction/?C=S&O=A	200	ok	text/html	1926	File Size		6		1	nginx/1.20.1		00:00.105		
https://download.gimp.org/gimp/lgm/2014/day_1/016_The_Multitoner__High_quality_grayscale_image_reproduction/?C=M&O=D	200	ok	text/html	1926	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.101		
https://download.gimp.org/gimp/lgm/2014/day_1/016_The_Multitoner__High_quality_grayscale_image_reproduction/016_The_Multitoner__High_quality_grayscale_image_reproduction.ogv	200	ok	text/html		016_The_Multitoner__High_quality_grayscale_image..&gt;		6		1	nginx/1.20.1		00:00.369	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_1/016_The_Multitoner__High_quality_grayscale_image_reproduction/016_The_Multitoner__High_quality_grayscale_image_reproduction.pdf	200	ok	text/html		016_The_Multitoner__High_quality_grayscale_image..&gt;		6		1	nginx/1.20.1		00:00.114	utf-8	
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/?C=N&O=A	200	ok	text/html	1415	File Name		6		1	nginx/1.20.1		00:00.103		
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/?C=N&O=D	200	ok	text/html	1427	&nbsp;&darr;&nbsp;		6		2	nginx/1.20.1		00:00.097		
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/?C=S&O=A	200	ok	text/html	1427	File Size		6		1	nginx/1.20.1		00:00.096		
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/?C=S&O=D	200	ok	text/html	1427	&nbsp;&darr;&nbsp;		6		2	nginx/1.20.1		00:00.097		
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/?C=M&O=A	200	ok	text/html	1427	Date		6		2	nginx/1.20.1		00:00.208		
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/?C=M&O=D	200	ok	text/html	1427	&nbsp;&darr;&nbsp;		6		1	nginx/1.20.1		00:00.118		
https://download.gimp.org/gimp/lgm/2014/day_4/062_Superglue_Phase_2/062_Superglue_Phase_2.ogv	200	ok	text/html		062_Superglue_Phase_2.ogv		6		1	nginx/1.20.1		00:00.113	utf-8	
https://mirror.fcix.net/gimp/gimp/v1.1/old/v1.1.21/patch-1.1.20-1.1.21.bz2	-2	skip external			redir		6		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gimp/video/v2.10/gimp-2-10-16-linked-layers-transformation.webm	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/fonts/sharefonts-0.10.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.10/glib-2.10.3.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.17/gtk+-2.17.6.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/v2.10/win32/gtk+-dev-2.10.6.zip.md5	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gimp/v1.3/v1.3.19/gimp-1.3.19.tar.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v2.6/windows/gimp-2.6.1-i686-setup.exe	-2	skip external			redir		5		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v2.9/glib-2.9.3.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/v2.7/glib-2.7.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/v2.1/pango-1.1.3.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gimp/plug-ins/v2.0/gap/testing/?C=S&O=D	200	ok	text/html	2308	testing/		6		2	nginx/1.20.1		00:00.101		
https://southfront.mm.fcix.net/gimp/users/amundson/glib-beos-snapshot-19990508.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gimp/v2.10/osx/gimp-2.10.8-x86_64-1.dmg.torrent	-2	skip external			redir		6		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gimp/v2.10/osx/gimp-2.10.34-2-arm64.dmg	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/users/timj/papers/csl-paper.ps	-2	skip external			redir		6		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/patches/unapplied/gtk-kentshoe-000301-0.patch.README	-2	skip external			redir		6		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gimp/v2.99/macos/0.0_LATEST-IS-2.99.18	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v1.1/patch-gtk+-1.1.1-1.1.2.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/patches/applied/gtk-enf-990513-0.patch.README	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/v2.8/win32/cairo-dev-1.2.6-win32-only.zip.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/3.4/gtk+-3.4.4.sha256sum	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v2.4/gimp-2.4.7.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://paducahix.mm.fcix.net/gimp/pango/1.14/win32/dependencies/freetype-2.3.4.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/glib/2.15/glib-2.15.2.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/glib/2.15/glib-2.15.3.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gimp/plug-ins/v2.0/gap/patch-2.0.2.gz.md5	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirrors.ocf.berkeley.edu/gimp/pub/glib/2.19/glib-2.19.4.tar.gz.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/pango/1.14/win32/dependencies/freetype-dev-2.3.4.zip	-2	skip external			redir		6		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/pango/1.14/win32/dependencies/freetype-2.3.4.tar.bz2	-2	skip external			redir		6		1			00:00.000	utf-8	
https://ziply.mm.fcix.net/gimp/gtk/2.13/gtk+-2.13.0.tar.bz2.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gimp/v3.0/macos/gimp-3.0.0-RC1-arm64.dmg.torrent	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/2.17/gtk+-2.17.0.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/v2.8/win32/pango-1.10.0.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/gtk/2.19/gtk+-2.19.5.tar.bz2.sha1	-2	skip external			redir		4		1			00:00.000	utf-8	
https://abqix.mm.fcix.net/gimp/glib/2.16/glib-2.16.6.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/2.16/gtk+-2.16.4.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/gtk/v2.4/glib-2.4.4.tar.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gtk/v2.8/win32/cairo-1.2.6.zip.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/patches/gtk-rsteinke-001222-2.patch.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gimp/v1.2/old/v1.2.1/?C=S&O=D	200	ok	text/html	1693	Index of /gimp/v1.2/old/v1.2.1/		5	10	7	nginx/1.20.1		00:00.095	utf-8	
https://download.gimp.org/gimp/v1.2/old/v1.2.2/?C=S&O=D	200	ok	text/html	1503	Index of /gimp/v1.2/old/v1.2.2/		5	9	8	nginx/1.20.1		00:00.102	utf-8	
https://paducahix.mm.fcix.net/gimp/gimp/plug-ins/v2.0/gap/gimp-gap-2.0.0.tar.gz.md5	-2	skip external			redir		6		1			00:00.000	utf-8	
https://uvermont.mm.fcix.net/gimp/gtk/contrib/gtkspinbutton-0.2.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://opencolo.mm.fcix.net/gimp/pango/1.14/win32/pango-dev-1.14.4.zip.md5	-2	skip external			redir		5		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gimp/v1.3/v1.3.3/gimp-1.3.3.tar.bz2	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gimp/v2.0/patch-2.0.5.bz2	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/2.15/gtk+-2.15.4.tar.bz2.md5	-2	skip external			redir		4		1			00:00.000	utf-8	
https://volico.mm.fcix.net/gimp/gtk/patches/gtk-helmethead-012801-1.patch.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://southfront.mm.fcix.net/gimp/gimp/v1.3/v1.3.0/gimp-1.3.0-oops.patch	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirrors.xmission.com/gimp/gtk/objc-gtoolkit/gtoolkit-0.8.0.tar.gz	-2	skip external			redir		4		1			00:00.000	utf-8	
https://download.gimp.org/gegl/0.4/api-docs/	200	ok	text/html	2095	Index of /gegl/0.4/api-docs/		3	12	2	nginx/1.20.1		00:00.098	utf-8	
https://forksystems.mm.fcix.net/gimp/gtk/v2.8/win32/cairo-dev-1.4.0-win32-only.zip	-2	skip external			redir		5		1			00:00.000	utf-8	
https://mirror.fcix.net/gimp/gimp/v2.10/osx/gimp-2.10.34-2-x86_64.dmg	-2	skip external			redir		6		1			00:00.000	utf-8	
